Unnamed: 0,DE,EN,TRANSLATION,BLEURT_Score,Normalized_BLEURT_Score,Percentage_BLEURT_Score,UK
682.0,Er ist hier.,He is here.,Er ist hier.,0.9215843677520752,0.9945281241897668,99.45281241897668,
683.0,iF - International Forum Design Hannover: Homepage Druckansicht,iF - International Forum Design Hannover: iF WORLD DESIGN GUIDE,iF - International Forum Design Hannover: iF WORLD DESIGN GUIDE,-0.22118405997753143,0.5433631568174706,54.33631568174706,
684.0,"- Manche sagen, du bist geschieden.",- Others say you're divorced.,"- Andere sagen, du bist geschieden.",0.35646316409111023,0.7714182768888231,77.14182768888232,
685.0,"Es wurde gesucht nach:Holländer, Friedrich (INTERPRET)","Searched for:Wal-Berg, (composer)","Gesucht nach:Wal-Berg, (Komponist)",-0.5374675989151001,0.41849441783011193,41.849441783011194,
686.0,- Was ist?,What is it?,- Was ist das?,0.8581767678260803,0.9694948041770652,96.94948041770652,
687.0,- Es wird brüderlich geteilt.,- Share and share alike.,- Teilen und teilen gleichermaßen.,-1.2400366067886353,0.14112017837566826,14.112017837566826,
688.0,Augenblick.,"Hey, wait a minute.","Hey, warte mal.",-1.0589174032211304,0.21262603869277208,21.262603869277207,
689.0,angezeigte Produkte: 1 bis 45 (von 45 insgesamt) Seiten: 1,Displaying 1 to 30 (of 45 products) Result Pages: 12[Next>>],Anzeigen von 1 bis 30 (von 45 Produkten) Ergebnisseiten: 12[Nachste],-0.20288677513599396,0.5505869247464942,55.05869247464942,
690.0,"Wie wir gehört haben, lehnen die Kollegen den Kommissionsvorschlag aus verschiedenen Gründen ab; über die Ablehnung sind wir uns jedoch einig.","Mrs Scheele has done a very good job and we have a united front in Parliament, which is very different from the debate the Commissioner witnessed on REACH yesterday, the outcome of which we will see tomorrow in the vote.","Frau Scheele hat sehr gute Arbeit geleistet und wir haben im Parlament eine einheitliche Front, die sich stark von der Debatte unterscheidet, die der Kommissar gestern über REACH erlebt hat, deren Ergebnis wir morgen bei der Abstimmung sehen werden.",-0.2538294196128845,0.5304747690589791,53.04747690589791,
691.0,Ein heranwachsender...,"You know, adolescent.","Du weißt schon, Jugendlicher.",-0.49644631147384644,0.434689621828504,43.468962182850404,
692.0,"(13. September 2014, 02:41)","(Sep 13th 2014, 2:41am)","(Sep 13, 2014, 2:41 Uhr)",0.3064221143722534,0.7516620708055506,75.16620708055505,
693.0,"Preis pro Tag für 4 Personen in Mobilheim: € 109,00 statt € 142,00!","Daily price for 4 people in Mobile Home Luna, beach included: € 109,00 instead of € 142,00!","Tagespreis für 4 Personen in Mobile Home Luna, Beach inbegriffen: € 109,00 anstelle von € 142,00!",0.04027605056762695,0.6465876066542792,64.65876066542792,
694.0,"Start > Masterprogramm Arts & Sciences: Staatswissenschaften - Public Economics, Law and Politics (M.A.) -> Komplementärstudium -> Fachübergreifende Methoden","Start > Master of Arts & Sciences: Public Economics, Law and Politics (M.A.)","Start > Master of Arts & Sciences: Öffentliche Wirtschaft, Recht und Politik (M.A.)",-0.5668313503265381,0.40690160897574945,40.69016089757495,
695.0,Zuletzt geändert am: 16. Januar 2002,Last modified to: 16. January 2002,Zuletzt geändert: 16. Januar 2002,0.5935099720954895,0.8650043550512029,86.5004355051203,
696.0,"— für Israel 160 Mio. ECU in Form eines auf dem Markt zu finanzierenden Darlehens in Verbindung mit Zinszuschüssen in Höhe von 27,5 Mio. ECU zu Lasten des Haushaltsplans 1991, die insbesondere zur Deckung von Einfuhrausgaben bestimmt waren;","On 4 March the Council (General Affairs) agreed on financial assistance to Israel and the Palestinians in the Occupied Territories, as follows: for Israel, ECU 160 million in loans raised on the market, linked to interest subsidies for which ECU 27.5 million would be included in the 1991 budget, to cover import costs in particular; for the Palestinians in the Occupied Territories, ECU 60 million in the form of grants, to be included in the 1991 budget, for the financing of subsidized housing and hospitals.","Am 4. März stimmte der Rat (Gemeinschaftsangelegenheiten) zu einer finanziellen Unterstützung für Israel und die Palästinenser in den besetzten Gebieten zu: für Israel 160 Mio. ECU in Darlehen, die auf dem Markt erhoben wurden, in Verbindung mit Zinssubventionen, für die 27,5 Mio. ECU im Haushaltsplan 1991 eingeschlossen werden, um insbesondere die Einfuhrkosten zu decken; für die Palästinenser in den besetzten Gebieten 60 Mio. in Form von Zuschüsse, die in den Haushaltsplan 1991 aufgenommen werden, für die Finanzierung von subventionierten Wohnungen und Krankenhäusern.",-0.31484800577163696,0.5063846316650791,50.638463166507904,
697.0,Das gehört zu allen Rückblenden:,I'd rather tell you a different story.,Ich erzähle Ihnen lieber eine andere Geschichte.,-0.9149152040481567,0.26947810593135524,26.947810593135525,
698.0,"- Ich dachte, Bertie würde sein Gebiss verlieren.",- I thought Bertie would drop his teeth.,"- Ich dachte, Bertie würde seine Zähne fallen lassen.",-0.2409372180700302,0.5355646101390261,53.55646101390261,
699.0,"Es tut mir auch leid, Frau Piantoni.","And I'm sorry, too, Mrs. Piantoni.","Und ich bin auch leid, Mrs. Piantoni.",-0.3824310302734375,0.47970285405869734,47.97028540586973,
700.0,"Doch es sieht nicht so aus, als würden sie so schnell ein Liebespaar werden.","Doch es sieht nicht so aus, als würden sie so schnell ein Liebespaar werden.","Doch es sieht nicht so aus, als würden sie so schnell ein Liebespaar werden.",0.8894634246826172,0.9818467760878674,98.18467760878674,
701.0,Bei den meisten Prüfungen auf chronische Toxizität werden Nagetierarten verwendet; diese Prüfmethode gilt daher hauptsächlich für Prüfungen an diesen Arten.,"The majority of chronic toxicity studies are carried out in rodent species, and this Test Method is intended therefore to apply primarily to studies carried out in these species.","Die Mehrheit der chronischen Toxizitätsstudien wird bei Nagetieren durchgeführt, und diese Testmethode soll daher hauptsächlich auf Studien von diesen Arten angewendet werden.",-0.027109861373901367,0.619983649085331,61.9983649085331,
702.0,"Dr. Wolfgang Sachs, geboren 1946 in München. Studium der Theologie und Soziologie in München, Tübingen und Berkeley, USA. 1980-1984 Mitarbeiter der Forschungsgruppe ""Energie und Gesellschaft"" an der Technischen Universität Berlin. 1984-87 Schriftleiter der Zeitschrift ""Development"" bei der Society for International Development, Rom. 1987-90 Visiting Professor an der Pennsylvania State University. 1990-93 Kollegiat am Kulturwissenschaftlichen Institut in Essen. Seit Mai 1993 am Wuppertal Institut für Klima, Umwelt und Energie. Seit 1993 jedes Jahr scholar-in-residence am Schumacher College, England. 1997 Lehrtätigkeit an der University of California, Berkeley, und Università La Sapienza, Rom. Mitglied im Fachbeirat Süd der Heinrich-Böll-Stiftung.","Dr. Wolfgang Sachs was born in 1946 in Munich, Germany. He studied theology and social sciences in Munich, Tübingen and Berkeley. From 1980-1984 he was member of the research group ""Energy and Society"" at the Berlin Technical University. From 1984 until 1987 he worked as the editor of the magazine ""Development"" in Rome. During 1987-1990 Wolfgang Sachs served as a professor at Pennsylvania State University, USA. From 1990-1993 he was a research fellow at the Institute for Cultural Sciences at Essen University. Since May 1993 he works for the Wuppertal Institute. He lectures widely nationally and internationally and is a regular scholar-in-residence at Schumacher College, England. His publications on development, environment, and globalisation have appeared in many languages.","Dr. Wolfgang Sachs wurde 1946 in München geboren. Er studierte Theologie und Sozialwissenschaften in München, Tübingen und Berkeley. Von 1980 bis 1984 war er Mitglied der Forschungsgruppe ""Energy and Society"" an der Berlin Technical University. Von 1984 bis 1987 arbeitete er als Herausgeber der Zeitschrift ""Development"" in Rom. Während der Jahre 1987 bis 1990 war Wolfgang Sachs Professor an der Pennsylvania State University in den USA. Von 1993 bis 1993 war er Forschungsmitglied am Institut für Kulturwissenschaften an der Universität Essen. Seit Mai 1993 arbeitet er für das Wuppertal Institute. Er hält zahlreiche Vorträge auf national und internationaler Ebene und ist regelmäßig als Residenzwissenschaftler am Schumacher College in England.",-0.12768958508968353,0.5802747748572424,58.02747748572424,
703.0,Die Regierung ist an der sache dran.,The Feds are on to the whole thing.,Die Feds sind auf dem ganzen Weg.,-0.8672256469726562,0.28830594273527715,28.830594273527716,
704.0,Da müssen wir hin.,We should go there.,Wir sollten dorthin gehen.,-1.0018386840820312,0.23516071661453328,23.516071661453328,
705.0,Ist sie ins Krankenhaus gezogen?,She's living at the hospital?,Sie lebt im Krankenhaus?,-0.11549396812915802,0.5850896043489988,58.50896043489988,
706.0,"Richard Ellison ist kein Name, den ich noch einmal zu hören erwartet habe.",Richard Ellison is not a name I was expecting to hear again.,"Richard Ellison ist kein Name, den ich noch einmal hören wollte.",0.09296329319477081,0.6673885296794609,66.73885296794609,
707.0,"Nun, die Gerüchte stimmen, und... ich darf Sie bekanntmachen... mit den beiden neuen Eigentümern der Opéra Populaire. Monsieur Richard Firmin und Monsieur Gilles André.","I can now tell you that these were all true, and it is my pleasure to introduce you to the two gentlemen who now own the Opera Populaire Monsieur Richard Firmin and Monsieur Gilles Andre.","Ich kann Ihnen jetzt sagen, dass dies alles wahr war, und es ist meine Freude, Ihnen die beiden Herren vorzustellen, die jetzt die Oper Populaire Monsieur Richard Firmin und Monsieur Gilles Andre besitzen.",-0.325109601020813,0.5023333539316015,50.23333539316015,
708.0,"Nach deiner Theorie brauchte ein aztekischer Priester fünf Jahre, um von Mittelamerika hierher zu kommen.","According to your theory, it took Aztec priests five years to get here from somewhere in Central America.","Nach Ihrer Theorie dauerten es aztechische Priester fünf Jahre, um von irgendwo in Zentralamerika hierher zu kommen.",0.14472250640392303,0.6878230666968315,68.78230666968315,
709.0,"Auf Wunsch kann Sue Booth-Forbes für interessante Programme mit irischen Musikanten, Geschichtenerzählern oder für Lesungen von Fotografen und bildenden Künstlern sorgen.","On request, Sue Booth-Forbes can arrange interesting programs with Irish musicians and storytellers or lectures by fotographers and visual artists.",Auf Wunsch kann Sue Booth-Forbes interessante Programme mit irischen Musikern und Geschichtenerzählern oder Vorträge von Fotografen und Bildkünstlern arrangieren.,0.2524445950984955,0.7303517465692,73.03517465691999,
710.0,"Der Austausch ermöglicht femer den angestammten Anbietern und Händlern mit erheblichen Marktanteilen, d. h. den vier größten Unter nehmen mit Anteilen von etwa 80 % am britischen Markt, ihre Marktstellung wirksamer zu verteidigen, als dies ohne die eingehenden Angaben über die Absatzzahlen ihrer Konkurrenten und Änderungen in deren Marktstellung möglich wäre.",The Exchange further helps the established firms and dealers with considerable market shares (i.e. the four biggest firms holding approximately 80 % of the United Kingdom market) to defend their market positions more efficiently than they could do without the detailed information on retail sales of their rivals and any changes thereof.,"Die Börse hilft den etablierten Unternehmen und Händlern mit beträchtlichen Marktanteilen (d.h. den vier größten Unternehmen, die etwa 80% des Marktes des Vereinigten Königreichs besitzen) außerdem, ihre Marktpositionen effizienter zu verteidigen, als sie ohne die detaillierten Informationen über den Einzelhandel ihrer Rivalen und ihre Änderungen hätten tun können.",0.0973011702299118,0.6691011235029644,66.91011235029643,
711.0,Auf dem Pass (2Std23Min) (1750 m) stossen Sie auf einen Wanderweg. Biegen Sie nach rechts ab. Voraus erblicken Sie das Westmassiv von Picos De Europa. Im Westen erstreckt sich die Kantabrische Kordiliere.,"Once you have reached the pass (2h23min) (1750 m), you follow a track to the right.","Sobald Sie den Pass (2h23min) (1750 m) erreicht haben, folgen Sie einer Strecke nach rechts.",-0.40236079692840576,0.47183458232101005,47.183458232101,
712.0,"Ich nehme an, er will damit zum Ausdruck bringen, dass er irgendwann einmal Geschichtsunterricht hatte.",I assume his purpose is to demonstrate that at one time or another he was subjected to a grammar-school course in history.,"Ich nehme an, sein Zweck ist es, zu demonstrieren, dass er zu einer Zeit oder anderen einem Grammatik-Schulkurs in Geschichte unterworfen wurde.",-0.3244208097457886,0.5026052887222223,50.26052887222223,
713.0,"Schickt das Jugendamt jemanden her, um ihn mitzunehmen?",Juvenile services is sending someone to take him in?,"Juvenile Services schickt jemanden, um ihn aufzunehmen?",-0.10551087558269501,0.5890309292173695,58.903092921736956,
714.0,Die Gruppe könnte die Zusammenarbeit dann auf drei weitere politische Bereiche ausdehnen:,The group could then extend cooperation to three other policy areas:,Die Gruppe könnte dann die Zusammenarbeit auf drei andere Politikbereiche ausdehnen:,0.40964388847351074,0.7924140265075709,79.24140265075708,
715.0,Was ist mit diesem? Das ist gut.,This is a good one.,Das ist ein guter.,-0.49699437618255615,0.434473245885292,43.4473245885292,
716.0,"Ich kenne da ein paar Herren, die hervorragend geeignet wären, auf eine etwas australische Weise. Würde das helfen?",I know a couple of gentlemen who might fit the bill in an antipodean kind of way.,"Ich kenne ein paar Herren, die vielleicht auf eine Art Antipoden-Wartung in die Rechnung passen.",-0.28044039011001587,0.519968758090566,51.9968758090566,
717.0,Das hat sie doch schon früher gewusst. - Ja.,-She must have known that earlier?,- Das muss sie schon früher gewusst haben?,-0.08471120893955231,0.597242637464378,59.7242637464378,
718.0,Zusammen mit Polar Music und Union Songs werden die ABBA-Mitglieder den Bau eines Hauses für zehn Waisenkinder in der Stadt Bossangoa sponsern.,"Along with Polar Music and Union Songs, the ABBA members will sponsor the construction of a home for ten orphans in the town of Bossangoa.",Zusammen mit Polar Music und Union Songs werden die ABBA-Mitglieder den Bau eines Hauses für zehn Waisen in der Stadt Bossangoa unterstützen.,0.46830320358276367,0.8155727237074285,81.55727237074285,
719.0,dem Bausektor führen die Finanzrestriktionen zu einer er-,"In the construction sector especially, the financial con-",Insbesondere im Bausektor ist der finanzielle,-0.3752110004425049,0.4825533217860666,48.25533217860666,
720.0,Kein Mensch.,"He""s not a person.",Er ist keine Person.,-0.47688162326812744,0.44241376059695003,44.241376059695,
721.0,"Jungs könnt das sicher hinbekommen, oder?","Guys should be able to work that out, right?","Die Jungs sollten das ausarbeiten können, oder?",-0.22072641551494598,0.5435438348481375,54.35438348481375,
722.0,Als Teil dieser Partnerschaft hat Orlando die Möglichkeit Spieler von Benfica auszuleihen.,"As part of that partnership, Orlando City signed two players from the S.L.",Als Teil dieser Partnerschaft unterschrieb Orlando City zwei Spieler aus der S.L.,-0.24293474853038788,0.5347759851270777,53.47759851270777,
723.0,Nach einer Zählung aus dem Jahr 2000 hat die Stadt 20.339 Einwohner.,"As of the 2010 census, the city had a total population of 21,387.",Nach der Volkszählung von 2010 hatte die Stadt eine Gesamtbevölkerung von 21.387.,-0.30431199073791504,0.5105442503275995,51.05442503275995,
724.0,lesen Sie hier den Tourbericht,lesen Sie hier den Tourbericht,Sie lesen hier den Tourbericht,0.9019434452056885,0.9867738881041519,98.6773888104152,
725.0,Er meidet alle.,He shuns everybody.,Er vermeidet alle.,0.28874561190605164,0.7446833877540205,74.46833877540206,
726.0,"Er tut sein möglichstes, um -- ohne sich allzu sehr zu kompromittieren -- der Idee Nahrung zu verschaffen, Faurisson wäre ein altbekannter Antisemit; und erzählt die Geschichte klein-klein, auf diese Weise den Eindruck zu erwecken, sie, als Verantwortliche der Universität, hätten gar nicht anders handeln können, was, grosso modo, wohl bedeutet, sie hätten den Störenfried in die Falle laufen lassen, um sich nicht der Kritik der Gegner Faurissons auszusetzen.","He tries, without compromising himself, to give credit to the idea that Faurisson was a long-time antisemite.","Er versucht, ohne sich zu kompromittieren, der Idee zu geben, dass Faurisson ein langjähriger Antisemit war.",-0.7730517387390137,0.3254858010552745,32.54858010552745,
727.0,einen qualitativ immer hochwertigeren Wein herzustellen.,produce wines with increasing high quality organoleptic properties.,Wein mit zunehmenden organoleptischen Eigenschaften von hoher Qualität herstellen.,0.24390877783298492,0.7269818059717501,72.69818059717501,
728.0,"Danke. Wie spät ist es, Hank?","What time is it, Hank?","Wie spät ist es, Hank?",0.17804671823978424,0.7009794652993935,70.09794652993935,
729.0,Die Sortierfolge kann in einem Menü im Fuß des Fensters gewählt werden. Im Browser-Fenster können die Dateien in eine Dropliste im unteren Bereich des Fensters gezogen werden und dort durch Ziehen sortiert werden.,"The sorting order can be set in a menu at the bottom of the window. In the browser window files can be dragged to a drop area at the bottom of that window, in that drop list the files can be ordered by dragging.","Die Sortierungsordnung kann in einem Menü am Unterseite des Fensters eingestellt werden. In dem Browserfenster können Dateien in einen Dropbereich am Unterseite dieses Fensters gezogen werden, in dieser Dropliste können die Dateien durch Zäger gezogen werden.",-0.004303261637687683,0.628987694503618,62.898769450361804,
730.0,"""Danebenschossen""","""By the Sea""","""Am Meer""",-1.4024028778076172,0.07701797569915786,7.701797569915786,
731.0,Im Frühling 1905 begann Sabina Spielrein ein Medizinstudium an der Universität Zürich.,"Spielrein was able to begin her medical studies in 1905, graduating as a doctor in 1911.",Spielrein konnte 1905 mit ihren medizinischen Studien beginnen und wurde 1911 als Ärztin absolviert.,-0.3166576623916626,0.5056701792439958,50.56701792439958,
732.0,Ich hatte letzte Nacht einen Drink auf Irland mit ein paar Freunden von beiden Richtungen.,I had a drink for Ireland last night with some friends of both persuasions.,Ich hatte gestern Abend einen Drink für Irland mit einigen Freunden beider Überzeugungen.,0.08951146900653839,0.6660257495137953,66.60257495137954,
733.0,Gepäckbeförderung von Tür zu Tür,Door to door luggage carriage,Gepäckwagen von Tür zu Tür,0.21525481343269348,0.7156692210244845,71.56692210244844,
734.0,"Ich habe kein Vertrauen Zeitung Linien, sie sind annähernd und oft unzuverlässig.","I don’t trust newspaper lines, they are approximate and quite often unreliable.","Ich vertraue nicht an Zeitungslinien, sie sind ungefähr und ziemlich oft unzuverlässig.",0.09115664660930634,0.6666752656200017,66.66752656200016,
735.0,"Er leitete das International Institute for Strategic Studies (IISS) in London und später die deutsche Stiftung Wissenschaft und Politik, ein Think Tank, der die Bundesregierung und den Bundestag in außenpolitischen Fragen federführend berät. Deutschland müsse, so Bertram, “die immensen Vorteile eines engen und gemeinschaftlichen Verhältnisses mit Iran” erkennen.","He used to head the International Institute for Strategic Studies in London and later the German Foundation for Science and Politics, a think tank that advises the government and parliament on foreign policy.","Er leitete das International Institute for Strategic Studies in London und später die Deutsche Stiftung für Wissenschaft und Politik, einen Denkzentrum, der der Regierung und das Parlament über die Außenpolitik berät.",-0.42182838916778564,0.4641487770394039,46.41487770394039,
736.0,"Weshalb macht er sich so unverschämt vor unseren Augen breit? Weshalb tut er, als ob er weiter nach Gründen suchen würde- wobei dieses Gründe sinnlos geworden sind, nur leere Worte, hohle Parolen, inkonsistente Logik?","Why is it deployed so shamelessly before our eyes? Why does they continue to pretend to find reasons when these reasons no longer have any meaning - they are just empty words, hollow slogans and inconsistent logic?","Warum wird es so schamlos vor unseren Augen eingesetzt? Warum tun sie so weiter, als fanden sie Gründe, wenn diese Gründe keine Bedeutung mehr haben - es sind nur leere Worte, leere Slogane und inkonsekvente Logik?",-0.3281865119934082,0.5011185895008792,50.11185895008792,
737.0,"Jetzt kommt eine dicke, fette Nahaufnahme.","Now, here comes a big, fat close-up.","Hier kommt ein großes, fettes Nahaufbild.",-0.3620220422744751,0.48776032237968264,48.776032237968266,
738.0,"Freitag, 11. März 2016, 22:16 UTC+1","Mittwoch, 9. März 2016, 14:32 UTC+1","Mittwoch, 9. März 2016, 14:32 UTC+1",0.18961521983146667,0.7055467096478633,70.55467096478633,
739.0,GO!!! - Fahrzeuge,GO!!! - Fahrzeuge,GO!!! - Fahrzeug,0.7033604383468628,0.9083733183682915,90.83733183682915,
740.0,"Ich möchte das Haus und die Kommission darauf aufmerksam machen, dass 90% der jährlich etwa 5 000 Gesetze im Rahmen übertragener Befugnisse verabschiedet werden.",I would remind the House and the Commission that 90% of some 5 000 legislative acts adopted every year in the Union are under delegated powers.,"Ich möchte dem Parlament und der Kommission daran erinnern, dass 90% der jährlich in der Union über 5.000 gesetzgebenden Akte delegierte Befugnisse haben.",0.06237398087978363,0.6553118693888447,65.53118693888447,
741.0,Bezeichnenderweise sehen Regierung und »Experten« in Polen bis heute keinerlei Zusammenhang zwischen Finanzkrise und Autoproduktion. Dabei war die historisch einzigartige Ausweitung der weltweiten Autoproduktion von 58 auf 73 Millionen Stück zwischen 2002 und 2007 nur auf Kredit möglich.,"Typically, government and ""experts"" in Poland still refuse to see any links between fthe financial crises and the production of automobiles. But the historically unparalleled expansion of global car production from 58 to 73 million between 2002 and 2007 was only possible on credit.","Typischerweise weigern sich die Regierung und die ""Experten"" in Polen immer noch, Verbindungen zwischen der Finanzkrise und der Automobilproduktion zu sehen. Aber die historisch unvergleichliche Erweiterung der weltweiten Automobilproduktion von 58 auf 73 Millionen zwischen 2002 und 2007 war nur auf Kredit möglich.",0.04998104274272919,0.650419137497958,65.0419137497958,
742.0,Ich werde mit George nachkommen.,"I´ll, uh, follow along with George.",Ich werde mit George folgen.,-0.18035770952701569,0.5594813996932663,55.948139969326625,
743.0,"Gewinnen ist klasse, aber wenn ich mein Bestes gegeben habe, bin ich meist zufrieden mit dem Ergebnis, egal wie es ist.","Winning's great, but if I've done my best, I usually feel good about the outcome, no matter what it is.","Gewinnen ist großartig, aber wenn ich mein Bestes gegeben habe, fühle ich mich normalerweise gut über das Ergebnis, egal was es ist.",0.3162044286727905,0.7555241284238169,75.55241284238168,
744.0,in dem Begleitbuch Juden in Buttenhausen,- in the book Jews in Buttenhausen (only in German),- im Buch Juden in Buttenhausen (nur in Deutsch),-0.22477851808071136,0.5419440647831691,54.194406478316914,
745.0,Sozialdemokraten beschäftigen sich mit der Stärkung der Rolle der Frau in der arabischen Welt,S&D Euro MPs address women's empowerment in the Arab World,S&D Euro-Deputanten sprechen über die Befugnis der Frauen in der arabischen Welt,-0.40498119592666626,0.470800048814601,47.080004881460106,
746.0,Ich friere nicht.,"- I'm not cold, sir.","- Ich bin nicht kalt, Sir.",-0.255010724067688,0.5300083900683842,53.00083900683842,
747.0,Einkommen aus unselbständiger Arbeit 2001,Compensation of employees 2001,Entschädigung der Arbeitnehmer 2001,-0.24240471422672272,0.5349852426665027,53.49852426665027,
748.0,- Sie widern mich an.,- You disgust me.,- Du stört mich.,-1.0021263360977173,0.2350471516007278,23.50471516007278,
749.0,"1993 wechselte er wieder zu seinem Heimatverein Fredrikstad FK, wo er ein Jahr später seine aktive Karriere beendete.","He finished his career back in Fredrikstad, where he is now the assistant coach.","Er beendete seine Karriere in Fredrikstad, wo er jetzt Assistent-Trainer ist.",-0.5371289253234863,0.41862812616174117,41.86281261617412,
750.0,"Die Person, die ein nicht im Katalog aufgeführtes Einzelfuttermittel zum ersten Mal auf den Markt bringt, meldet den in Artikel 26 Absatz 1 genannten Vertretern des europäischen Futtermittelsektors unverzüglich seine Verwendung.","The person who, for the first time, places on the market a feed material that is not listed in the Catalogue shall immediately notify its use to the representatives of the European feed business sectors referred to in Article 26(1).","Die Person, die zum ersten Mal ein Futtermaterial auf den Markt bringt, das nicht im Katalog aufgeführt ist, notifiziert sofort die Vertreter der europäischen Futtermittelgeschäfte nach Artikel 26 (1) über seinen Einsatz.",0.046303823590278625,0.6489673714019764,64.89673714019763,
751.0,Im luxuriösen Le Chinois Restaurant & Bar genießen Sie moderne chinesische Küche und kreative Cocktails.,The sumptuous Le Chinois Restaurant & Bar serves a modern Chinese cuisine menu and creative cocktail list.,Das sumptuöse Le Chinois Restaurant & Bar bietet ein modernes Menü für chinesische Küche und eine kreative Cocktailliste.,0.05763007700443268,0.6534389761716316,65.34389761716317,
752.0,So steigern Sie Ihr Wohlbefinden,That's the way to increase your wellbeing,"Das ist der Weg, um dein Wohlbefinden zu erhöhen",-0.35747259855270386,0.4895564427296059,48.95564427296059,
753.0,"Sag bloß nicht, du hast einen Blutschwur geleistet.",Don't tell me - you took a blood oath.,"Sag mir nicht, du hast einen Blutverheißung abgenommen.",0.1436588317155838,0.687403127937224,68.7403127937224,
754.0,Warum hast du es niemand gesagt?,Why didn't you tell anyone? It must've been hell keeping all that inside.,Warum hast du es niemandem gesagt?,0.6520008444786072,0.888096551063946,88.8096551063946,
755.0,- Eine Sternkarte.,- It's a star frame.,- Es ist ein Sternrahmen.,-0.4082689881324768,0.4695020284744623,46.950202847446235,
756.0,Werner Trobin trobin@kde.org.,Werner Trobin trobin@kde. org.,Werner Trobin trobin@kde.org.,0.9061588644981384,0.9884381356116869,98.84381356116869,
757.0,"Was würden Sie tun, wenn Sie sichergehen wollten, dass die Streife den Bezirk im Auge behält?","What's up, Sergeant? How would you check the patrol was keeping an eye on things?","Wie würden Sie überprüfen, ob die Patrouille die Dinge im Auge hat?",-0.5454617738723755,0.4153383176122111,41.533831761221116,
758.0,"Paco zeigt mir den Spannungsregler, den Joe nachts gebracht hat.",Paco here was just about to show me the regulator that Joe brought in.,"Paco wollte mir gerade den Regulier zeigen, den Joe mitgebracht hat.",-0.17406423389911652,0.5619660638276793,56.19660638276793,
759.0,- Ich habe bestanden?,I passed?,Ich bin vorbei?,-0.7261556386947632,0.34400038102874086,34.400038102874085,
760.0,"Du hast zwei andere Gatten hier, mit denen du das machen kannst.",You got two other husbands here to do that with.,"Du hast zwei andere Ehemänner, mit denen du das tun kannst.",0.40868079662323,0.792033797851734,79.2033797851734,
761.0,"Wir sind allein in dem Glauben, dass sie eine schöne Frau ist.",We are alone in believing that she is a beautiful woman.,"Wir sind alleine daran zu glauben, dass sie eine schöne Frau ist.",0.6462001204490662,0.8858064252571602,88.58064252571603,
762.0,"Es wurde vorgeschlagen, dass die Rollen nach Entfernen aus dem Trägermechanismus auf Paletten gesetzt und mit Gurten befestigt würden. Sobald 2 Rollen auf jeder Palette platziert wären, würden das Brutto- und Nettogewicht außen angegeben und die Rollen würden in einen Lagerbereich verbracht, wo diese dann von M&R Recycling abgeholt würden.","It was proposed that once the rolls had been lifted off the support mechanism, they would be placed on pallets and secured with strapping. Once 2 rolls were positioned on each pallet, the gross and net weight were written externally and they would be removed and placed into a storage area, awaiting collection by M&R Recycling.","Es wurde vorgeschlagen, dass die Rollen, sobald sie vom Stützungsmechanismus abgezogen worden waren, auf Palletten platziert und mit einem Schleifen gesichert werden. Sobald zwei Rollen auf jede Pallet platziert waren, wurden das Brutto- und Nettogewicht extern geschrieben und sie entfernt und in einen Lagerbereich gelegt, bis sie von M&R Recycling eingehegt wurden.",0.12571483850479126,0.6803188395415776,68.03188395415776,
763.0,Ich brauche dich am Schalter.,We need you at the desk.,Wir brauchen dich am Schreibtisch.,-0.13891007006168365,0.5758449274678188,57.584492746781876,
764.0,"Tako, ich hoffe, dass wir Recht behalten.","Tako, I hope we're right.","Ich hoffe, wir haben recht.",-0.14263378083705902,0.5743748064794276,57.43748064794276,
765.0,"Mache ich dir ein Versprechen, breche ich eines an mich selbst.","Make a promise to you, break another to myself.","Ich mache dir ein Versprechen, breche mir ein anderes.",-0.03928755223751068,0.6151758968165133,61.51758968165133,
766.0,Blinde Kuh.,Please! - Blindman's bluff.,"- Blindmans Bluff, bitte!",-0.8590235710144043,0.2915441222669271,29.15441222669271,
767.0,"Soweit es mich betrifft, ist dein Chemieunterricht beendet.","As far as I'm concerned, your chemistry education is over.","Was mich betrifft, ist deine Chemie-Ausbildung vorbei.",-0.1154807060956955,0.5850948401997181,58.509484019971815,
768.0,"In zwei der zwölf schottischen Regionen ist der Schulbeirat im Ausschuß für die Einstellung von leitendem Lehrpersonal durch ein Mitglied vertreten (was vom zuständigen Minister empfohlen wird), während in Nordirland die Einstellung von Lehrpersonal eine der wichtigeren Aufgaben des Schulausschusses ist.","In two of the 12 regions of Scotland a school council member is represented on the selection panel for senior staff, a procedure which has been commended by the Minister, while in Northern Ireland staff appointments represent one of the more important functions of the school management committee.","In zwei der 12 Regionen Schottlands ist ein Schulratmitglied im Auswahlpanel für Senior-Mitarbeiter vertreten, ein Verfahren, das vom Minister gefeiert wurde, während in Nordirland die Personalverordnung eine der wichtigsten Funktionen des Schulverwaltungsausschusses darstellt.",-0.21333841979503632,0.5464606155073144,54.64606155073144,
769.0,Mehr Info eng(4) ger(2),More info eng(4) ger(2),Weitere Informationen eng(4) ger(2),0.048866450786590576,0.6499790966013752,64.99790966013752,
